uniprotIdA,uniprotIdB,entrezGeneIdA,entrezGeneIdB,ensemblIdA,ensemblIdB,hgncSymbolA,hgncSymbolB,detectionMethod,interactionType,pubmedId,author,reliabilityScore
P35226,Q7Z739,100532731,253943,ENSG00000168283,ENSG00000185728,,YTHDF3,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,Q7Z739,648,253943,ENSG00000168283,ENSG00000185728,BMI1,YTHDF3,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,Q9BZL1,100532731,59286,ENSG00000168283,ENSG00000198258,,UBL5,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,Q9BZL1,648,59286,ENSG00000168283,ENSG00000198258,BMI1,UBL5,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,P56385,100532731,521,ENSG00000168283,ENSG00000169020,,ATP5ME,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,P56385,648,521,ENSG00000168283,ENSG00000169020,BMI1,ATP5ME,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q569K4,P35226,151126,100532731,ENSG00000144331,ENSG00000168283,ZNF385B,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q569K4,,151126,648,ENSG00000144331,ENSG00000168283,ZNF385B,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9BUZ4,P35226,9618,100532731,ENSG00000076604,ENSG00000168283,TRAF4,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9BUZ4,,9618,648,ENSG00000076604,ENSG00000168283,TRAF4,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9Y3F4,P35226,11171,100532731,ENSG00000023734,ENSG00000168283,STRAP,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9Y3F4,,11171,648,ENSG00000023734,ENSG00000168283,STRAP,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q8WW12,P35226,57092,100532731,ENSG00000081154,ENSG00000168283,PCNP,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q8WW12,,57092,648,ENSG00000081154,ENSG00000168283,PCNP,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,P78563,100532731,104,ENSG00000168283,ENSG00000197381,,ADARB1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,P78563,648,104,ENSG00000168283,ENSG00000197381,BMI1,ADARB1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q92785,P35226,5977,100532731,ENSG00000133884,ENSG00000168283,DPF2,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q92785,,5977,648,ENSG00000133884,ENSG00000168283,DPF2,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,Q96HS1,100532731,192111,ENSG00000168283,ENSG00000247077,,PGAM5,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,Q96HS1,648,192111,ENSG00000168283,ENSG00000247077,BMI1,PGAM5,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q02978,P35226,8402,100532731,ENSG00000108528,ENSG00000168283,SLC25A11,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q02978,,8402,648,ENSG00000108528,ENSG00000168283,SLC25A11,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,P57678,100532731,50628,ENSG00000168283,ENSG00000179409,,GEMIN4,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,P57678,648,50628,ENSG00000168283,ENSG00000179409,BMI1,GEMIN4,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,P0DMV8,100532731,3303,ENSG00000168283,ENSG00000204389,,HSPA1A,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,P0DMV8,648,3303,ENSG00000168283,ENSG00000204389,BMI1,HSPA1A,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,P67870,100532731,1460,ENSG00000168283,ENSG00000204435,,CSNK2B,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,P67870,648,1460,ENSG00000168283,ENSG00000204435,BMI1,CSNK2B,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q6NXG1,P35226,54845,100532731,ENSG00000104413,ENSG00000168283,ESRP1,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q6NXG1,,54845,648,ENSG00000104413,ENSG00000168283,ESRP1,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q13162,P35226,10549,100532731,ENSG00000123131,ENSG00000168283,PRDX4,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q13162,,10549,648,ENSG00000123131,ENSG00000168283,PRDX4,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,P15531,100532731,4830,ENSG00000168283,ENSG00000239672,,NME1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,P15531,648,4830,ENSG00000168283,ENSG00000239672,BMI1,NME1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,O00483,100532731,4697,ENSG00000168283,ENSG00000189043,,NDUFA4,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,O00483,648,4697,ENSG00000168283,ENSG00000189043,BMI1,NDUFA4,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q92879,P35226,10658,100532731,ENSG00000149187,ENSG00000168283,CELF1,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q92879,,10658,648,ENSG00000149187,ENSG00000168283,CELF1,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9UL18,P35226,26523,100532731,ENSG00000092847,ENSG00000168283,,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9UL18,,26523,648,ENSG00000092847,ENSG00000168283,,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,P61964,100532731,11091,ENSG00000168283,ENSG00000196363,,WDR5,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,P61964,648,11091,ENSG00000168283,ENSG00000196363,BMI1,WDR5,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,P51571,100532731,6748,ENSG00000168283,ENSG00000180879,,SSR4,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,P51571,648,6748,ENSG00000168283,ENSG00000180879,BMI1,SSR4,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
O14893,P35226,8487,100532731,ENSG00000092208,ENSG00000168283,GEMIN2,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
O14893,,8487,648,ENSG00000092208,ENSG00000168283,GEMIN2,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P37108,P35226,6727,100532731,ENSG00000140319,ENSG00000168283,SRP14,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P37108,,6727,648,ENSG00000140319,ENSG00000168283,SRP14,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,Q96IZ7,100532731,51319,ENSG00000168283,ENSG00000174891,,RSRC1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,Q96IZ7,648,51319,ENSG00000168283,ENSG00000174891,BMI1,RSRC1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,P32322,100532731,5831,ENSG00000168283,ENSG00000183010,,PYCR1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,P32322,648,5831,ENSG00000168283,ENSG00000183010,BMI1,PYCR1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9UKD2,P35226,51154,100532731,ENSG00000053372,ENSG00000168283,,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9UKD2,,51154,648,ENSG00000053372,ENSG00000168283,,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,Q52LJ0,100532731,283742,ENSG00000168283,ENSG00000171262,,FAM98B,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,Q52LJ0,648,283742,ENSG00000168283,ENSG00000171262,BMI1,FAM98B,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,A0A0S2Z4Z0,100532731,10432,ENSG00000168283,ENSG00000239306,,RBM14,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,Q96PK6,100532731,100526737,ENSG00000168283,ENSG00000239306,,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,A0A0S2Z4Z0,648,10432,ENSG00000168283,ENSG00000239306,BMI1,RBM14,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,Q96PK6,648,100526737,ENSG00000168283,ENSG00000239306,BMI1,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9P035,P35226,51495,100532731,ENSG00000074696,ENSG00000168283,HACD3,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9P035,,51495,648,ENSG00000074696,ENSG00000168283,HACD3,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P23284,P35226,5479,100532731,ENSG00000166794,ENSG00000168283,PPIB,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P23284,,5479,648,ENSG00000166794,ENSG00000168283,PPIB,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,P35226,,100532731,ENSG00000103200,ENSG00000168283,,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,,,648,ENSG00000103200,ENSG00000168283,,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,Q14781,100532731,84733,ENSG00000168283,ENSG00000173894,,CBX2,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,Q14781,648,84733,ENSG00000168283,ENSG00000173894,BMI1,CBX2,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q7L2J0,P35226,56257,100532731,ENSG00000146834,ENSG00000168283,MEPCE,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q7L2J0,,56257,648,ENSG00000146834,ENSG00000168283,MEPCE,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P49458,P35226,6726,100532731,ENSG00000143742,ENSG00000168283,SRP9,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P49458,,6726,648,ENSG00000143742,ENSG00000168283,SRP9,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,Q9NPE3,100532731,55505,ENSG00000168283,ENSG00000182117,,NOP10,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,Q9NPE3,648,55505,ENSG00000168283,ENSG00000182117,BMI1,NOP10,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P05386,P35226,6176,100532731,ENSG00000137818,ENSG00000168283,RPLP1,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P05386,,6176,648,ENSG00000137818,ENSG00000168283,RPLP1,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q8IY57,P35226,10138,100532731,ENSG00000015153,ENSG00000168283,YAF2,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q8IY57,,10138,648,ENSG00000015153,ENSG00000168283,YAF2,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q8N488,P35226,23429,100532731,ENSG00000163602,ENSG00000168283,RYBP,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q8N488,,23429,648,ENSG00000163602,ENSG00000168283,RYBP,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9UL03,P35226,26512,100532731,ENSG00000102786,ENSG00000168283,INTS6,,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9UL03,,26512,648,ENSG00000102786,ENSG00000168283,INTS6,BMI1,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
P35226,Q92522,100532731,8971,ENSG00000168283,ENSG00000184897,,H1-10,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
,Q92522,648,8971,ENSG00000168283,ENSG00000184897,BMI1,H1-10,anti tag coimmunoprecipitation,physical association,24457600,Cao et al. (2014),0.37
Q9ULV1,Q8WUA8,8322,25987,ENSG00000174804,ENSG00000182704,FZD4,TSKU,anti tag coimmunoprecipitation,physical association,21856951,Ohta et al. (2011),0.37
Q93097,Q9ULV1,7482,8322,ENSG00000134245,ENSG00000174804,WNT2B,FZD4,competition binding,physical association,21856951,Ohta et al. (2011),0.37
Q00604,Q9ULV1,4693,8322,ENSG00000124479,ENSG00000174804,NDP,FZD4,competition binding,physical association,21856951,Ohta et al. (2011),0.37
O75077,F7VJQ1,8745,5621,ENSG00000114948,ENSG00000171867,ADAM23,PRNP,anti tag coimmunoprecipitation|pull down,physical association,19477226,Costa et al. (2009),0.42
P09238,Q8N6G6,4319,92949,ENSG00000166670,ENSG00000178031,MMP10,ADAMTSL1,peptide array,physical association,24281761,Schlage et al. (2014),0.37
Q04941,P32246,5355,1230,ENSG00000102007,ENSG00000163823,PLP2,CCR1,anti tag coimmunoprecipitation|two hybrid,physical association,15474493,Lee et al. (2004),0.41
Q969D9,P16871,85480,3575,ENSG00000145777,ENSG00000168685,TSLP,IL7R,fluorescence technology,physical association,11418668,Reche et al. (2001),0.37
Q969D9,Q9HC73,85480,64109,ENSG00000145777,ENSG00000205755,TSLP,CRLF2,fluorescence technology,physical association,11418668,Reche et al. (2001),0.37
O43889,P32246,10488,1230,ENSG00000107175,ENSG00000163823,CREB3,CCR1,two hybrid|anti tag coimmunoprecipitation,physical association,15001559,Ko et al. (2004),0.41
P41597,P61073,729230,7852,ENSG00000121807,ENSG00000121966,CCR2,CXCR4,bioluminescence resonance energy transfer,physical association,19758998,Sohy et al. (2009),0.37
P12314,Q14005,2209,3603,ENSG00000150337,ENSG00000172349,FCGR1A,IL16,competition binding,physical association,14607889,Lynch et al. (2003),0.37
P05067,Q08495,351,2039,ENSG00000142192,ENSG00000158856,APP,DMTN,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q8N8B7,351,170082,ENSG00000142192,ENSG00000176896,APP,,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q9BRP8,351,84305,ENSG00000142192,ENSG00000170473,APP,,protein array,physical association,21832049,Oláh et al. (2011),0.37
P49406,P05067,9801,351,ENSG00000115364,ENSG00000142192,MRPL19,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q53F19,P05067,55421,351,ENSG00000074356,ENSG00000142192,NCBP3,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q569H4,351,51334,ENSG00000142192,ENSG00000184838,APP,PRR16,protein array,physical association,21832049,Oláh et al. (2011),0.37
P41597,P51671,729230,6356,ENSG00000121807,ENSG00000172156,CCR2,CCL11,competition binding,physical association,11264152,Ogilvie et al. (2001),0.37
Q9NSB8,P05067,9455,351,ENSG00000103942,ENSG00000142192,HOMER2,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q9H0G5,P05067,84081,351,ENSG00000126653,ENSG00000142192,NSRP1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,P62888,351,6156,ENSG00000142192,ENSG00000156482,APP,RPL30,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q92541,P05067,23168,351,ENSG00000137815,ENSG00000142192,RTF1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
A0AVK6,P05067,79733,351,ENSG00000129173,ENSG00000142192,E2F8,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q2TAL5,351,342527,ENSG00000142192,ENSG00000188176,APP,,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q9P270,P05067,57606,351,ENSG00000109171,ENSG00000142192,SLAIN2,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P60520,P05067,11345,351,ENSG00000034713,ENSG00000142192,GABARAPL2,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,P53350,351,5347,ENSG00000142192,ENSG00000166851,APP,PLK1,protein array,physical association,21832049,Oláh et al. (2011),0.37
P78318,P05067,3476,351,ENSG00000089289,ENSG00000142192,IGBP1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P11137,P05067,4133,351,ENSG00000078018,ENSG00000142192,MAP2,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q14722,351,7881,ENSG00000142192,ENSG00000169282,APP,KCNAB1,protein array,physical association,21832049,Oláh et al. (2011),0.37
O60573,P05067,9470,351,ENSG00000135930,ENSG00000142192,EIF4E2,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,,351,348825,ENSG00000142192,ENSG00000180438,APP,TPRXL,protein array,physical association,21832049,Oláh et al. (2011),0.37
P29372,P05067,4350,351,ENSG00000103152,ENSG00000142192,MPG,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q9UMR2,351,11269,ENSG00000142192,ENSG00000157349,APP,DDX19B,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q9NPA8,P05067,56943,351,ENSG00000120533,ENSG00000142192,ENY2,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,P61964,351,11091,ENSG00000142192,ENSG00000196363,APP,WDR5,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q5T1N1,351,254268,ENSG00000142192,ENSG00000162641,APP,,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q9Y5V0,P05067,51123,351,ENSG00000120963,ENSG00000142192,,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q9NPF8,351,55803,ENSG00000142192,ENSG00000184060,APP,ADAP2,protein array,physical association,21832049,Oláh et al. (2011),0.37
O15066,P05067,9371,351,ENSG00000101350,ENSG00000142192,KIF3B,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q13442,P05067,11333,351,ENSG00000106244,ENSG00000142192,PDAP1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q96B01,P05067,10635,351,ENSG00000111247,ENSG00000142192,RAD51AP1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q8TDR4,351,140290,ENSG00000142192,ENSG00000242220,APP,TCP10L,protein array,physical association,21832049,Oláh et al. (2011),0.37
P13693,P05067,7178,351,ENSG00000133112,ENSG00000142192,TPT1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q9NUV9,P05067,55303,351,ENSG00000133574,ENSG00000142192,GIMAP4,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q99469,351,6769,ENSG00000142192,ENSG00000144681,APP,STAC,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q96LJ8,351,127733,ENSG00000142192,ENSG00000162543,APP,UBXN10,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q9BPW5,P05067,65997,351,ENSG00000128045,ENSG00000142192,RASL11B,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q00536,P05067,5127,351,ENSG00000102225,ENSG00000142192,CDK16,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q969D9,351,85480,ENSG00000142192,ENSG00000145777,APP,TSLP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P25490,P05067,7528,351,ENSG00000100811,ENSG00000142192,YY1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q96IK1,351,91272,ENSG00000142192,ENSG00000145919,APP,BOD1,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q96NM4,P05067,84969,351,ENSG00000124191,ENSG00000142192,TOX2,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
O75348,P05067,9550,351,ENSG00000136888,ENSG00000142192,ATP6V1G1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P02452,,1277,,ENSG00000108821,ENSG00000204580,COL1A1,,solid phase assay,physical association,21815193,Chetoui et al. (2011),0.37
P19419,P05067,2002,351,ENSG00000126767,ENSG00000142192,ELK1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P35221,P05067,1495,351,ENSG00000044115,ENSG00000142192,CTNNA1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q9H3H9,351,140597,ENSG00000142192,ENSG00000184905,APP,,protein array,physical association,21832049,Oláh et al. (2011),0.37
P61328,P05067,2257,351,ENSG00000114279,ENSG00000142192,FGF12,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q8IV56,351,222171,ENSG00000142192,ENSG00000176532,APP,PRR15,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q86TN4,351,83707,ENSG00000142192,ENSG00000149743,APP,TRPT1,protein array,physical association,21832049,Oláh et al. (2011),0.37
O43602,P05067,1641,351,ENSG00000077279,ENSG00000142192,DCX,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q9BYD6,351,65008,ENSG00000142192,ENSG00000169288,APP,MRPL1,protein array,physical association,21832049,Oláh et al. (2011),0.37
P49796,P05067,5998,351,ENSG00000138835,ENSG00000142192,RGS3,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q6PGN9,P05067,84722,351,ENSG00000134222,ENSG00000142192,PSRC1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q9BVG8,P05067,3801,351,ENSG00000140859,ENSG00000142192,KIFC3,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P39019,P05067,6223,351,ENSG00000105372,ENSG00000142192,RPS19,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q6NUN7,P05067,79864,351,ENSG00000109944,ENSG00000142192,JHY,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q68D85,O14931,374383,259197,ENSG00000188211,ENSG00000204475,NCR3LG1,NCR3,surface plasmon resonance array|x-ray crystallography,physical association,21422170,Li et al. (2011),0.42
Q8TAM6,P05067,57471,351,ENSG00000136541,ENSG00000142192,ERMN,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,P35568,351,3667,ENSG00000142192,ENSG00000169047,APP,IRS1,protein array,physical association,21832049,Oláh et al. (2011),0.37
P33681,P16410,941,1493,ENSG00000121594,ENSG00000163599,CD80,CTLA4,x-ray crystallography,physical association,21422170,Li et al. (2011),0.37
P05067,Q8NC51,351,26135,ENSG00000142192,ENSG00000142864,APP,SERBP1,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q8WWH5,351,142940,ENSG00000142192,ENSG00000165832,APP,TRUB1,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q8IV04,351,374403,ENSG00000142192,ENSG00000175463,APP,TBC1D10C,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q8N0U7,351,127795,ENSG00000142192,ENSG00000162598,APP,C1orf87,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q7Z3K3,351,23126,ENSG00000142192,ENSG00000143442,APP,POGZ,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q9Y2S6,351,51372,ENSG00000142192,ENSG00000232112,APP,TMA7,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q13057,P05067,80347,351,ENSG00000068120,ENSG00000142192,COASY,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q13283,351,10146,ENSG00000142192,ENSG00000145907,APP,G3BP1,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,P39748,351,2237,ENSG00000142192,ENSG00000168496,APP,FEN1,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,P30050,351,6136,ENSG00000142192,ENSG00000197958,APP,RPL12,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q99856,P05067,1820,351,ENSG00000116017,ENSG00000142192,ARID3A,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q9NZU5,P05067,29995,351,ENSG00000071282,ENSG00000142192,LMCD1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q2TBE0,351,143884,ENSG00000142192,ENSG00000152404,APP,,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,P10809,351,3329,ENSG00000142192,ENSG00000144381,APP,HSPD1,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q5T4F4,351,118813,ENSG00000142192,ENSG00000155256,APP,ZFYVE27,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q14978,351,9221,ENSG00000142192,ENSG00000166197,APP,NOLC1,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q9UJ78,P05067,9205,351,ENSG00000132950,ENSG00000142192,ZMYM5,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q96CN9,351,79571,ENSG00000142192,ENSG00000179562,APP,GCC1,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q8N4J0,351,138199,ENSG00000142192,ENSG00000156017,APP,CARNMT1,protein array,physical association,21832049,Oláh et al. (2011),0.37
P26599,P05067,5725,351,ENSG00000011304,ENSG00000142192,PTBP1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q08752,351,5481,ENSG00000142192,ENSG00000171497,APP,PPID,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q9NYS0,351,28512,ENSG00000142192,ENSG00000197885,APP,NKIRAS1,protein array,physical association,21832049,Oláh et al. (2011),0.37
O96028,P05067,7468,351,ENSG00000109685,ENSG00000142192,NSD2,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q6ZVM7,351,146691,ENSG00000142192,ENSG00000175662,APP,TOM1L2,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q6PB30,351,158511,ENSG00000142192,ENSG00000198930,APP,CSAG1,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q9BZE9,351,79058,ENSG00000142192,ENSG00000169696,APP,ASPSCR1,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q8N3C7,P05067,79745,351,ENSG00000115295,ENSG00000142192,,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q15054,P05067,10714,351,ENSG00000077514,ENSG00000142192,POLD3,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,Q96BX8,351,126308,ENSG00000142192,ENSG00000172081,APP,,protein array,physical association,21832049,Oláh et al. (2011),0.37
P05067,O43665,351,6001,ENSG00000142192,ENSG00000148908,APP,RGS10,protein array,physical association,21832049,Oláh et al. (2011),0.37
O95171,P05067,8796,351,ENSG00000136155,ENSG00000142192,SCEL,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
Q9Y371,P05067,51100,351,ENSG00000097033,ENSG00000142192,SH3GLB1,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
O60664,P05067,10226,351,ENSG00000105355,ENSG00000142192,PLIN3,APP,protein array,physical association,21832049,Oláh et al. (2011),0.37
